scenario,model_year,geography,subsector,metric,month,hour,is_weekday,value
scenario1,2030,6073,subsector1,electricity,4,15,FALSE,0.46444694124400265
scenario1,2030,6073,subsector1,electricity,4,16,FALSE,0.09422065071806363
scenario1,2030,6073,subsector1,electricity,4,17,FALSE,0.49928437791733304
scenario1,2030,6073,subsector1,electricity,4,18,FALSE,0.6025218996005514
scenario1,2030,6073,subsector1,electricity,4,19,FALSE,0.20131528214437178
scenario1,2030,6073,subsector1,electricity,4,20,FALSE,0.11501501397369107
scenario1,2030,6073,subsector1,electricity,4,21,FALSE,0.6114687809098269
scenario1,2030,6073,subsector1,electricity,4,22,FALSE,0.17085415560753525
scenario1,2030,6073,subsector1,electricity,4,23,FALSE,0.913106222472419
scenario1,2030,6073,subsector1,electricity,4,0,TRUE,0.9604969179026467
scenario1,2030,6073,subsector1,electricity,4,1,TRUE,0.44271260690512715
scenario1,2030,6073,subsector1,electricity,4,2,TRUE,0.344701499512864
scenario1,2030,6073,subsector1,electricity,4,3,TRUE,0.9644874709732869
scenario1,2030,6073,subsector1,electricity,4,4,TRUE,0.5711586352486188
scenario1,2030,6073,subsector1,electricity,4,5,TRUE,0.002850004362275005
scenario1,2030,6073,subsector1,electricity,4,6,TRUE,0.9249706134564275
scenario1,2030,6073,subsector1,electricity,4,7,TRUE,0.4881187814607021
scenario1,2030,6073,subsector1,electricity,4,8,TRUE,0.8098200220164875
scenario1,2030,6073,subsector1,electricity,4,9,TRUE,0.13976627211421577
scenario1,2030,6073,subsector1,electricity,4,10,TRUE,0.8073649683535418
scenario1,2030,6073,subsector1,electricity,4,11,TRUE,0.07526739933037141
scenario1,2030,6073,subsector1,electricity,4,12,TRUE,0.8588044723209242
scenario1,2030,6073,subsector1,electricity,4,13,TRUE,0.7094536445544869
scenario1,2030,6073,subsector1,electricity,4,14,TRUE,0.8784702530639253
scenario1,2030,6073,subsector1,electricity,4,15,TRUE,0.5978015869185153
scenario1,2030,6073,subsector1,electricity,4,16,TRUE,0.1116313779864666
scenario1,2030,6073,subsector1,electricity,4,17,TRUE,0.43748012165198313
scenario1,2030,6073,subsector1,electricity,4,18,TRUE,0.008925421654001453
scenario1,2030,6073,subsector1,electricity,4,19,TRUE,0.8420234448684223
scenario1,2030,6073,subsector1,electricity,4,20,TRUE,0.8791697054790941
scenario1,2030,6073,subsector1,electricity,4,21,TRUE,0.4834216023621557
scenario1,2030,6073,subsector1,electricity,4,22,TRUE,0.13997600612299277
scenario1,2030,6073,subsector1,electricity,4,23,TRUE,0.2917325885864698
scenario1,2030,6073,subsector1,electricity,5,0,FALSE,0.5952686861182425
scenario1,2030,6073,subsector1,electricity,5,1,FALSE,0.3969661240695951
scenario1,2030,6073,subsector1,electricity,5,2,FALSE,0.16192558084238773
scenario1,2030,6073,subsector1,electricity,5,3,FALSE,0.5680012005856341
scenario1,2030,6073,subsector1,electricity,5,4,FALSE,0.3357282896492866
scenario1,2030,6073,subsector1,electricity,5,5,FALSE,0.5047653601438455
scenario1,2030,6073,subsector1,electricity,5,6,FALSE,0.1028946304047661
scenario1,2030,6073,subsector1,electricity,5,7,FALSE,0.10990799133636997
scenario1,2030,6073,subsector1,electricity,5,8,FALSE,0.6772550462759938
scenario1,2030,6073,subsector1,electricity,5,9,FALSE,0.3539156221135783
scenario1,2030,6073,subsector1,electricity,5,10,FALSE,0.27565724447606
scenario1,2030,6073,subsector1,electricity,5,11,FALSE,0.3371790207336136
scenario1,2030,6073,subsector1,electricity,5,12,FALSE,0.4697295293129936
scenario1,2030,6073,subsector1,electricity,5,13,FALSE,0.8604617357336969
scenario1,2030,6073,subsector1,electricity,5,14,FALSE,0.20667484753278298
scenario1,2030,6073,subsector1,electricity,5,15,FALSE,0.43765579832251045
scenario1,2030,6073,subsector1,electricity,5,16,FALSE,0.4011037871196652
scenario1,2030,6073,subsector1,electricity,5,17,FALSE,0.8235182806854023
scenario1,2030,6073,subsector1,electricity,5,18,FALSE,0.8673937564537978
scenario1,2030,6073,subsector1,electricity,5,19,FALSE,0.19997336428455503
scenario1,2030,6073,subsector1,electricity,5,20,FALSE,0.28972143674206785
scenario1,2030,6073,subsector1,electricity,5,21,FALSE,0.6291956658680402
scenario1,2030,6073,subsector1,electricity,5,22,FALSE,0.7429092490940922
scenario1,2030,6073,subsector1,electricity,5,23,FALSE,0.5456098087555697
scenario1,2030,6073,subsector1,electricity,5,0,TRUE,0.9141477688861708
scenario1,2030,6073,subsector1,electricity,5,1,TRUE,0.6875658173936811
scenario1,2030,6073,subsector1,electricity,5,2,TRUE,0.05594909508125656
scenario1,2030,6073,subsector1,electricity,5,3,TRUE,0.4452138648031043
scenario1,2030,6073,subsector1,electricity,5,4,TRUE,0.4865670044199205
scenario1,2030,6073,subsector1,electricity,5,5,TRUE,0.6817949230335889
scenario1,2030,6073,subsector1,electricity,5,6,TRUE,0.560503090174181
scenario1,2030,6073,subsector1,electricity,5,7,TRUE,0.007967491803514415
scenario1,2030,6073,subsector1,electricity,5,8,TRUE,0.5852283117389678
scenario1,2030,6073,subsector1,electricity,5,9,TRUE,0.36423946334598956
scenario1,2030,6073,subsector1,electricity,5,10,TRUE,0.9608738114486065
scenario1,2030,6073,subsector1,electricity,5,11,TRUE,0.5097042546254617
scenario1,2030,6073,subsector1,electricity,5,12,TRUE,0.9804932817761526
scenario1,2030,6073,subsector1,electricity,5,13,TRUE,0.17380695967202475
scenario1,2030,6073,subsector1,electricity,5,14,TRUE,0.9119931702185318
scenario1,2030,6073,subsector1,electricity,5,15,TRUE,0.7818255275335348
scenario1,2030,6073,subsector1,electricity,5,16,TRUE,0.584277539927865
scenario1,2030,6073,subsector1,electricity,5,17,TRUE,0.051098979196548266
scenario1,2030,6073,subsector1,electricity,5,18,TRUE,0.9237451324657314
scenario1,2030,6073,subsector1,electricity,5,19,TRUE,0.844450284190329
scenario1,2030,6073,subsector1,electricity,5,20,TRUE,0.45403857129294556
scenario1,2030,6073,subsector1,electricity,5,21,TRUE,0.24245906984633614
scenario1,2030,6073,subsector1,electricity,5,22,TRUE,0.9963692637520707
scenario1,2030,6073,subsector1,electricity,5,23,TRUE,0.5342766546677249
scenario1,2030,6073,subsector1,electricity,6,0,FALSE,0.8938221052861448
scenario1,2030,6073,subsector1,electricity,6,1,FALSE,0.3352922906887993
scenario1,2030,6073,subsector1,electricity,6,2,FALSE,0.19270268587336203
scenario1,2030,6073,subsector1,electricity,6,3,FALSE,0.8259443148027397
scenario1,2030,6073,subsector1,electricity,6,4,FALSE,0.1371502444237751
scenario1,2030,6073,subsector1,electricity,6,5,FALSE,0.07259497609132604
scenario1,2030,6073,subsector1,electricity,6,6,FALSE,0.15070961196796107
scenario1,2030,6073,subsector1,electricity,6,7,FALSE,0.5916797822191076
scenario1,2030,6073,subsector1,electricity,6,8,FALSE,0.06966952301217832
scenario1,2030,6073,subsector1,electricity,6,9,FALSE,0.25346399721746027
scenario1,2030,6073,subsector1,electricity,6,10,FALSE,0.5162622614038794
scenario1,2030,6073,subsector1,electricity,6,11,FALSE,0.8166350943113989
scenario1,2030,6073,subsector1,electricity,6,12,FALSE,0.16859490170957103
scenario1,2030,6073,subsector1,electricity,6,13,FALSE,0.026211687743842194
scenario1,2030,6073,subsector1,electricity,6,14,FALSE,0.31899414221763356
scenario1,2030,6073,subsector1,electricity,6,15,FALSE,0.1774338404739868
scenario1,2030,6073,subsector1,electricity,6,16,FALSE,0.9557704118279388
scenario1,2030,6073,subsector1,electricity,6,17,FALSE,0.26139154988110413
scenario1,2030,6073,subsector1,electricity,6,18,FALSE,0.6897920131712797
scenario1,2030,6073,subsector1,electricity,6,19,FALSE,0.6092960467796472
scenario1,2030,6073,subsector1,electricity,6,20,FALSE,0.16156092645335773
scenario1,2030,6073,subsector1,electricity,6,21,FALSE,0.775893900144156
scenario1,2030,6073,subsector1,electricity,6,22,FALSE,0.6470570307474126
scenario1,2030,6073,subsector1,electricity,6,23,FALSE,0.5493594360157238
scenario1,2030,6073,subsector1,electricity,6,0,TRUE,0.14521417157156324
scenario1,2030,6073,subsector1,electricity,6,1,TRUE,0.4448436693953187
scenario1,2030,6073,subsector1,electricity,6,2,TRUE,0.9864839002094149
scenario1,2030,6073,subsector1,electricity,6,3,TRUE,0.4945428835741028
scenario1,2030,6073,subsector1,electricity,6,4,TRUE,0.8504944986991217
scenario1,2030,6073,subsector1,electricity,6,5,TRUE,0.9875617015124623
scenario1,2030,6073,subsector1,electricity,6,6,TRUE,0.5147607290511935
scenario1,2030,6073,subsector1,electricity,6,7,TRUE,0.08550526478131593
scenario1,2030,6073,subsector1,electricity,6,8,TRUE,0.8332713198321093
scenario1,2030,6073,subsector1,electricity,6,9,TRUE,0.40437144224838406
scenario1,2030,6073,subsector1,electricity,6,10,TRUE,0.6333438750385185
scenario1,2030,6073,subsector1,electricity,6,11,TRUE,0.2773801328965997
scenario1,2030,6073,subsector1,electricity,6,12,TRUE,0.8922729703948604
scenario1,2030,6073,subsector1,electricity,6,13,TRUE,0.18109015937550832
scenario1,2030,6073,subsector1,electricity,6,14,TRUE,0.0685200884312136
scenario1,2030,6073,subsector1,electricity,6,15,TRUE,0.2812132149124449
scenario1,2030,6073,subsector1,electricity,6,16,TRUE,0.9100390839479171
scenario1,2030,6073,subsector1,electricity,6,17,TRUE,0.9665769076680014
scenario1,2030,6073,subsector1,electricity,6,18,TRUE,0.07062059517914554
scenario1,2030,6073,subsector1,electricity,6,19,TRUE,0.8960913102453757
scenario1,2030,6073,subsector1,electricity,6,20,TRUE,0.8618326281069951
scenario1,2030,6073,subsector1,electricity,6,21,TRUE,0.48363797203091174
scenario1,2030,6073,subsector1,electricity,6,22,TRUE,0.9882784968244958
scenario1,2030,6073,subsector1,electricity,6,23,TRUE,0.019949871062702518
scenario1,2030,6073,subsector1,electricity,7,0,FALSE,0.9954668346717822
scenario1,2030,6073,subsector1,electricity,7,1,FALSE,0.2252637981607286
scenario1,2030,6073,subsector1,electricity,7,2,FALSE,0.25501317570126714
scenario1,2030,6073,subsector1,electricity,7,3,FALSE,0.4146072756784216
scenario1,2030,6073,subsector1,electricity,7,4,FALSE,0.8569220832692738
scenario1,2030,6073,subsector1,electricity,7,5,FALSE,0.4275470860364491
scenario1,2030,6073,subsector1,electricity,7,6,FALSE,0.39788334467455344
scenario1,2030,6073,subsector1,electricity,7,7,FALSE,0.41400117463581554
scenario1,2030,6073,subsector1,electricity,7,8,FALSE,0.650463101612745
scenario1,2030,6073,subsector1,electricity,7,9,FALSE,0.27878593716000866
scenario1,2030,6073,subsector1,electricity,7,10,FALSE,0.5138944552320702
scenario1,2030,6073,subsector1,electricity,7,11,FALSE,0.09466398543492782
scenario1,2030,6073,subsector1,electricity,7,12,FALSE,0.601099306845659
scenario1,2030,6073,subsector1,electricity,7,13,FALSE,0.04767852049925636
scenario1,2030,6073,subsector1,electricity,7,14,FALSE,0.9075761612537465
scenario1,2030,6073,subsector1,electricity,7,15,FALSE,0.18954686308908264
scenario1,2030,6073,subsector1,electricity,7,16,FALSE,0.2152393449072183
scenario1,2030,6073,subsector1,electricity,7,17,FALSE,0.24016733055503203
scenario1,2030,6073,subsector1,electricity,7,18,FALSE,0.40213011131437926
scenario1,2030,6073,subsector1,electricity,7,19,FALSE,0.792602048500868
scenario1,2030,6073,subsector1,electricity,7,20,FALSE,0.48185164547373527
scenario1,2030,6073,subsector1,electricity,7,21,FALSE,0.31158483390772307
scenario1,2030,6073,subsector1,electricity,7,22,FALSE,0.518006802431935
scenario1,2030,6073,subsector1,electricity,7,23,FALSE,0.30091866463696915
scenario1,2030,6073,subsector1,electricity,7,0,TRUE,0.4408343500081623
scenario1,2030,6073,subsector1,electricity,7,1,TRUE,0.7289191159110063
scenario1,2030,6073,subsector1,electricity,7,2,TRUE,0.8077283285331123
scenario1,2030,6073,subsector1,electricity,7,3,TRUE,0.2843171445986298
scenario1,2030,6073,subsector1,electricity,7,4,TRUE,0.13333634935320782
scenario1,2030,6073,subsector1,electricity,7,5,TRUE,0.7333525473237256
scenario1,2030,6073,subsector1,electricity,7,6,TRUE,0.6461542530399776
scenario1,2030,6073,subsector1,electricity,7,7,TRUE,0.1496286416293604
scenario1,2030,6073,subsector1,electricity,7,8,TRUE,0.45549338296024655
scenario1,2030,6073,subsector1,electricity,7,9,TRUE,0.45289595653438675
scenario1,2030,6073,subsector1,electricity,7,10,TRUE,0.19002646833661252
scenario1,2030,6073,subsector1,electricity,7,11,TRUE,0.8278745429872411
scenario1,2030,6073,subsector1,electricity,7,12,TRUE,0.3161230913781087
scenario1,2030,6073,subsector1,electricity,7,13,TRUE,0.0428610321416415
scenario1,2030,6073,subsector1,electricity,7,14,TRUE,0.5308541082384335
scenario1,2030,6073,subsector1,electricity,7,15,TRUE,0.6358626767775326
scenario1,2030,6073,subsector1,electricity,7,16,TRUE,0.44233494369684156
scenario1,2030,6073,subsector1,electricity,7,17,TRUE,0.45407950696762456
scenario1,2030,6073,subsector1,electricity,7,18,TRUE,0.3998562583238078
scenario1,2030,6073,subsector1,electricity,7,19,TRUE,0.6549510199751049
scenario1,2030,6073,subsector1,electricity,7,20,TRUE,0.2659478534400487
scenario1,2030,6073,subsector1,electricity,7,21,TRUE,0.1608351357837754
scenario1,2030,6073,subsector1,electricity,7,22,TRUE,0.5823428244782057
scenario1,2030,6073,subsector1,electricity,7,23,TRUE,0.5992626292610126
scenario1,2030,6073,subsector1,electricity,8,0,FALSE,0.08772540928144856
scenario1,2030,6073,subsector1,electricity,8,1,FALSE,0.7663301214961906
scenario1,2030,6073,subsector1,electricity,8,2,FALSE,0.41821289414673
scenario1,2030,6073,subsector1,electricity,8,3,FALSE,0.27318439746535306
scenario1,2030,6073,subsector1,electricity,8,4,FALSE,0.8701490821884992
scenario1,2030,6073,subsector1,electricity,8,5,FALSE,0.8628814501775481
scenario1,2030,6073,subsector1,electricity,8,6,FALSE,0.4191746895392173
scenario1,2030,6073,subsector1,electricity,8,7,FALSE,0.08183160964204583
scenario1,2030,6073,subsector1,electricity,8,8,FALSE,0.5478003131637315
scenario1,2030,6073,subsector1,electricity,8,9,FALSE,0.11930232957652553
scenario1,2030,6073,subsector1,electricity,8,10,FALSE,0.29776818853248577
scenario1,2030,6073,subsector1,electricity,8,11,FALSE,0.5133365382951097
scenario1,2030,6073,subsector1,electricity,8,12,FALSE,0.7311299819464296
scenario1,2030,6073,subsector1,electricity,8,13,FALSE,0.6823828241285915
scenario1,2030,6073,subsector1,electricity,8,14,FALSE,0.4655358033876068
scenario1,2030,6073,subsector1,electricity,8,15,FALSE,0.21320757448632288
scenario1,2030,6073,subsector1,electricity,8,16,FALSE,0.8205239963943437
scenario1,2030,6073,subsector1,electricity,8,17,FALSE,0.5019157269252563
scenario1,2030,6073,subsector1,electricity,8,18,FALSE,0.4783138685617616
scenario1,2030,6073,subsector1,electricity,8,19,FALSE,0.9985567115627472
scenario1,2030,6073,subsector1,electricity,8,20,FALSE,0.001959290220158505
scenario1,2030,6073,subsector1,electricity,8,21,FALSE,0.6491180018038313
scenario1,2030,6073,subsector1,electricity,8,22,FALSE,0.15709442077191538
scenario1,2030,6073,subsector1,electricity,8,23,FALSE,0.800284851810905
scenario1,2030,6073,subsector1,electricity,8,0,TRUE,0.5170279706591157
scenario1,2030,6073,subsector1,electricity,8,1,TRUE,0.1662636853300723
scenario1,2030,6073,subsector1,electricity,8,2,TRUE,0.7172686201959695
scenario1,2030,6073,subsector1,electricity,8,3,TRUE,0.5609292542843178
scenario1,2030,6073,subsector1,electricity,8,4,TRUE,0.8457119058701897
scenario1,2030,6073,subsector1,electricity,8,5,TRUE,0.24060750647542295
scenario1,2030,6073,subsector1,electricity,8,6,TRUE,0.7049261396743496
scenario1,2030,6073,subsector1,electricity,8,7,TRUE,0.680671121572926
scenario1,2030,6073,subsector1,electricity,8,8,TRUE,0.42055024070971037
scenario1,2030,6073,subsector1,electricity,8,9,TRUE,0.42970993741327623
scenario1,2030,6073,subsector1,electricity,8,10,TRUE,0.7828828660326066
scenario1,2030,6073,subsector1,electricity,8,11,TRUE,0.7995324379186866
scenario1,2030,6073,subsector1,electricity,8,12,TRUE,0.4757147979452566
scenario1,2030,6073,subsector1,electricity,8,13,TRUE,0.11369996923242487
scenario1,2030,6073,subsector1,electricity,8,14,TRUE,0.6360638261361882
scenario1,2030,6073,subsector1,electricity,8,15,TRUE,0.3833438307634187
scenario1,2030,6073,subsector1,electricity,8,16,TRUE,0.303071871146412
scenario1,2030,6073,subsector1,electricity,8,17,TRUE,0.1832105264517091
scenario1,2030,6073,subsector1,electricity,8,18,TRUE,0.6835400738256229
scenario1,2030,6073,subsector1,electricity,8,19,TRUE,0.8689836123781507
scenario1,2030,6073,subsector1,electricity,8,20,TRUE,0.5549774511973715
scenario1,2030,6073,subsector1,electricity,8,21,TRUE,0.8810228661288378
scenario1,2030,6073,subsector1,electricity,8,22,TRUE,0.27211965033990415
scenario1,2030,6073,subsector1,electricity,8,23,TRUE,0.7156523743333749
scenario1,2030,6073,subsector1,electricity,9,0,FALSE,0.395673922617956
scenario1,2030,6073,subsector1,electricity,9,1,FALSE,0.5638719684959056
scenario1,2030,6073,subsector1,electricity,9,2,FALSE,0.652417797963503
scenario1,2030,6073,subsector1,electricity,9,3,FALSE,0.3476364724606448
scenario1,2030,6073,subsector1,electricity,9,4,FALSE,0.6947303451468891
scenario1,2030,6073,subsector1,electricity,9,5,FALSE,0.43521003676132364
scenario1,2030,6073,subsector1,electricity,9,6,FALSE,0.4284657841135616
scenario1,2030,6073,subsector1,electricity,9,7,FALSE,0.06372316310349091
scenario1,2030,6073,subsector1,electricity,9,8,FALSE,0.7515455752653392
scenario1,2030,6073,subsector1,electricity,9,9,FALSE,0.6884572734123935
scenario1,2030,6073,subsector1,electricity,9,10,FALSE,0.1870026571808362
scenario1,2030,6073,subsector1,electricity,9,11,FALSE,0.5783560430062605
scenario1,2030,6073,subsector1,electricity,9,12,FALSE,0.385746031734011
scenario1,2030,6073,subsector1,electricity,9,13,FALSE,0.30638759293326145
scenario1,2030,6073,subsector1,electricity,9,14,FALSE,0.653615440296796
scenario1,2030,6073,subsector1,electricity,9,15,FALSE,0.8421700115780025
scenario1,2030,6073,subsector1,electricity,9,16,FALSE,0.46305676820341024
scenario1,2030,6073,subsector1,electricity,9,17,FALSE,0.03773714475011869
scenario1,2030,6073,subsector1,electricity,9,18,FALSE,0.1490124567890595
scenario1,2030,6073,subsector1,electricity,9,19,FALSE,0.9157169499224748
scenario1,2030,6073,subsector1,electricity,9,20,FALSE,0.35539666334729303
scenario1,2030,6073,subsector1,electricity,9,21,FALSE,0.6411777963771143
scenario1,2030,6073,subsector1,electricity,9,22,FALSE,0.9875279382168825
scenario1,2030,6073,subsector1,electricity,9,23,FALSE,0.5530895083276681
scenario1,2030,6073,subsector1,electricity,9,0,TRUE,0.869129938390965
scenario1,2030,6073,subsector1,electricity,9,1,TRUE,0.006329466109048831
scenario1,2030,6073,subsector1,electricity,9,2,TRUE,0.4474699036972095
scenario1,2030,6073,subsector1,electricity,9,3,TRUE,0.7554543259788995
scenario1,2030,6073,subsector1,electricity,9,4,TRUE,0.6395159164763135
scenario1,2030,6073,subsector1,electricity,9,5,TRUE,0.19933472761492432
scenario1,2030,6073,subsector1,electricity,9,6,TRUE,0.658490170404317
scenario1,2030,6073,subsector1,electricity,9,7,TRUE,0.5498196703939493
scenario1,2030,6073,subsector1,electricity,9,8,TRUE,0.9876982860829788
scenario1,2030,6073,subsector1,electricity,9,9,TRUE,0.0933029624712367
scenario1,2030,6073,subsector1,electricity,9,10,TRUE,0.23516531710648358
scenario1,2030,6073,subsector1,electricity,9,11,TRUE,0.8463173675397718
scenario1,2030,6073,subsector1,electricity,9,12,TRUE,0.43334742798216885
scenario1,2030,6073,subsector1,electricity,9,13,TRUE,0.9025788230436086
scenario1,2030,6073,subsector1,electricity,9,14,TRUE,0.5568555018942736
scenario1,2030,6073,subsector1,electricity,9,15,TRUE,0.05672166100092901
scenario1,2030,6073,subsector1,electricity,9,16,TRUE,0.8355943672078698
scenario1,2030,6073,subsector1,electricity,9,17,TRUE,0.4256623746730249
scenario1,2030,6073,subsector1,electricity,9,18,TRUE,0.9460759216409379
scenario1,2030,6073,subsector1,electricity,9,19,TRUE,0.06468660503851253
scenario1,2030,6073,subsector1,electricity,9,20,TRUE,0.5532127733736325
scenario1,2030,6073,subsector1,electricity,9,21,TRUE,0.7619587803561978
scenario1,2030,6073,subsector1,electricity,9,22,TRUE,0.5429753150030948
scenario1,2030,6073,subsector1,electricity,9,23,TRUE,0.22315861333522857
scenario1,2030,6073,subsector1,electricity,10,0,FALSE,0.3389567637641542
scenario1,2030,6073,subsector1,electricity,10,1,FALSE,0.2949235388305008
scenario1,2030,6073,subsector1,electricity,10,2,FALSE,0.9395045464797255
scenario1,2030,6073,subsector1,electricity,10,3,FALSE,0.4138001175792423
scenario1,2030,6073,subsector1,electricity,10,4,FALSE,0.8649884647709589
scenario1,2030,6073,subsector1,electricity,10,5,FALSE,0.36159477563707254
scenario1,2030,6073,subsector1,electricity,10,6,FALSE,0.24455535555182006
scenario1,2030,6073,subsector1,electricity,10,7,FALSE,0.6226372622952906
scenario1,2030,6073,subsector1,electricity,10,8,FALSE,0.3042123178991577
scenario1,2030,6073,subsector1,electricity,10,9,FALSE,0.3433840374233891
scenario1,2030,6073,subsector1,electricity,10,10,FALSE,0.8205094512296144
scenario1,2030,6073,subsector1,electricity,10,11,FALSE,0.36854187833050545
scenario1,2030,6073,subsector1,electricity,10,12,FALSE,0.4862490360536055
scenario1,2030,6073,subsector1,electricity,10,13,FALSE,0.3789684014460686
scenario1,2030,6073,subsector1,electricity,10,14,FALSE,0.8698656675031976
scenario1,2030,6073,subsector1,electricity,10,15,FALSE,0.49390601892371644
scenario1,2030,6073,subsector1,electricity,10,16,FALSE,0.121309954832441
scenario1,2030,6073,subsector1,electricity,10,17,FALSE,0.4854542200501699
scenario1,2030,6073,subsector1,electricity,10,18,FALSE,0.2277816919257145
scenario1,2030,6073,subsector1,electricity,10,19,FALSE,0.4285883259754828
scenario1,2030,6073,subsector1,electricity,10,20,FALSE,0.3129671643885118
scenario1,2030,6073,subsector1,electricity,10,21,FALSE,0.028540295040312746
scenario1,2030,6073,subsector1,electricity,10,22,FALSE,0.823547033114181
scenario1,2030,6073,subsector1,electricity,10,23,FALSE,0.3901212548625578
scenario1,2030,6073,subsector1,electricity,10,0,TRUE,0.39838647487626777
scenario1,2030,6073,subsector1,electricity,10,1,TRUE,0.305014539057484
scenario1,2030,6073,subsector1,electricity,10,2,TRUE,0.22965987688467848
scenario1,2030,6073,subsector1,electricity,10,3,TRUE,0.11230789105793393
scenario1,2030,6073,subsector1,electricity,10,4,TRUE,0.21560292869191577
scenario1,2030,6073,subsector1,electricity,10,5,TRUE,0.6554370556361687
scenario1,2030,6073,subsector1,electricity,10,6,TRUE,0.2102615550084258
scenario1,2030,6073,subsector1,electricity,10,7,TRUE,0.47263844236390073
scenario1,2030,6073,subsector1,electricity,10,8,TRUE,0.9825641469543874
scenario1,2030,6073,subsector1,electricity,10,9,TRUE,0.9130090024906803
scenario1,2030,6073,subsector1,electricity,10,10,TRUE,0.013152549243190093
scenario1,2030,6073,subsector1,electricity,10,11,TRUE,0.42783431074662415
scenario1,2030,6073,subsector1,electricity,10,12,TRUE,0.033666283115245
scenario1,2030,6073,subsector1,electricity,10,13,TRUE,0.7929078181593929
scenario1,2030,6073,subsector1,electricity,10,14,TRUE,0.8358170709312569
scenario1,2030,6073,subsector1,electricity,10,15,TRUE,0.3588336727431152
scenario1,2030,6073,subsector1,electricity,10,16,TRUE,0.3155790928546094
scenario1,2030,6073,subsector1,electricity,10,17,TRUE,0.30373314163015197
scenario1,2030,6073,subsector1,electricity,10,18,TRUE,0.3785084427683393
scenario1,2030,6073,subsector1,electricity,10,19,TRUE,0.9555130170011927
scenario1,2030,6073,subsector1,electricity,10,20,TRUE,0.1461828473315312
scenario1,2030,6073,subsector1,electricity,10,21,TRUE,0.05129037640127776
scenario1,2030,6073,subsector1,electricity,10,22,TRUE,0.5378416014544816
scenario1,2030,6073,subsector1,electricity,10,23,TRUE,0.9489324314347253
scenario1,2030,6073,subsector1,electricity,11,0,FALSE,0.3776336615584448
scenario1,2030,6073,subsector1,electricity,11,1,FALSE,0.7560038146510331
scenario1,2030,6073,subsector1,electricity,11,2,FALSE,0.468421966895039
scenario1,2030,6073,subsector1,electricity,11,3,FALSE,0.3541354815440493
scenario1,2030,6073,subsector1,electricity,11,4,FALSE,0.39477122569258316
scenario1,2030,6073,subsector1,electricity,11,5,FALSE,0.36956250013248937
scenario1,2030,6073,subsector1,electricity,11,6,FALSE,0.9146334807923512
scenario1,2030,6073,subsector1,electricity,11,7,FALSE,0.10850338005604732
scenario1,2030,6073,subsector1,electricity,11,8,FALSE,0.18402878808307732
scenario1,2030,6073,subsector1,electricity,11,9,FALSE,0.046479888271715675
scenario1,2030,6073,subsector1,electricity,11,10,FALSE,0.49812628542109827
scenario1,2030,6073,subsector1,electricity,11,11,FALSE,0.13334848565399715
scenario1,2030,6073,subsector1,electricity,11,12,FALSE,0.9501606128130874
scenario1,2030,6073,subsector1,electricity,11,13,FALSE,0.7035671723101585
scenario1,2030,6073,subsector1,electricity,11,14,FALSE,0.013929432982036971
scenario1,2030,6073,subsector1,electricity,11,15,FALSE,0.14477872251672186
scenario1,2030,6073,subsector1,electricity,11,16,FALSE,0.40448496237580833
scenario1,2030,6073,subsector1,electricity,11,17,FALSE,0.6246368042951773
scenario1,2030,6073,subsector1,electricity,11,18,FALSE,0.2270823046012187
scenario1,2030,6073,subsector1,electricity,11,19,FALSE,0.9985176621196062
scenario1,2030,6073,subsector1,electricity,11,20,FALSE,0.004680646356101992
scenario1,2030,6073,subsector1,electricity,11,21,FALSE,0.6430489961758264
scenario1,2030,6073,subsector1,electricity,11,22,FALSE,0.6186104645768901
scenario1,2030,6073,subsector1,electricity,11,23,FALSE,0.3365131909054777
scenario1,2030,6073,subsector1,electricity,11,0,TRUE,0.22758751921875509
scenario1,2030,6073,subsector1,electricity,11,1,TRUE,0.5717594615389607
scenario1,2030,6073,subsector1,electricity,11,2,TRUE,0.7048065939119166
scenario1,2030,6073,subsector1,electricity,11,3,TRUE,0.8527840351436232
scenario1,2030,6073,subsector1,electricity,11,4,TRUE,0.30848134190803467
scenario1,2030,6073,subsector1,electricity,11,5,TRUE,0.7428938349651729
scenario1,2030,6073,subsector1,electricity,11,6,TRUE,0.02042612039320435
scenario1,2030,6073,subsector1,electricity,11,7,TRUE,0.9071583228007368
scenario1,2030,6073,subsector1,electricity,11,8,TRUE,0.4836273604268624
scenario1,2030,6073,subsector1,electricity,11,9,TRUE,0.991587915557783
scenario1,2030,6073,subsector1,electricity,11,10,TRUE,0.6975870934321986
scenario1,2030,6073,subsector1,electricity,11,11,TRUE,0.00662944653959352
scenario1,2030,6073,subsector1,electricity,11,12,TRUE,0.43858021295609984
scenario1,2030,6073,subsector1,electricity,11,13,TRUE,0.1427438813190437
scenario1,2030,6073,subsector1,electricity,11,14,TRUE,0.12459066386017137
scenario1,2030,6073,subsector1,electricity,11,15,TRUE,0.20095153391587883
scenario1,2030,6073,subsector1,electricity,11,16,TRUE,0.9739097976374304
scenario1,2030,6073,subsector1,electricity,11,17,TRUE,0.8718152365020068
scenario1,2030,6073,subsector1,electricity,11,18,TRUE,0.8546564324683988
scenario1,2030,6073,subsector1,electricity,11,19,TRUE,0.5451706715737994
scenario1,2030,6073,subsector1,electricity,11,20,TRUE,0.3286749941883479
scenario1,2030,6073,subsector1,electricity,11,21,TRUE,0.2948009239043372
scenario1,2030,6073,subsector1,electricity,11,22,TRUE,0.46869171477252847
